supplier_id,company_name,region,industry,annual_revenue,annual_spend,avg_payment_delay_days,contract_value,contract_duration_months,past_disputes,delivery_score,financial_stability_index,relationship_years,contract_criticality,credit_score,created_ts,txn_count,avg_txn_amount,avg_delay,late_ratio,dispute_rate,avg_delivery_quality,contract_text,clause_risk_score,risk_score,risk_label
S_04653,"Black, Welch and King",Asia-Pacific,IT Services,2052762,893402,77,1116905,15,9,91,0.94,4,Medium,829,2025-11-01 22:08:47.184303+00:00,0.0,0.0,77.0,0.0,0.0,91.0,No clear penalty clause; termination ambiguous.,56.31,0.571,medium
S_04654,Villa-Baxter,Europe,Facilities,779489,530078,13,648204,47,7,98,0.61,4,High,713,2025-11-01 22:08:47.184554+00:00,1.0,37316.0,75.0,1.0,0.0,54.0,Payment terms: net 30 days. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,40.79,0.571,medium
S_04655,"Palmer, Edwards and Bullock",Asia-Pacific,Logistics,2986500,1980588,17,106099,58,3,88,0.22,5,Low,577,2025-11-01 22:08:47.184914+00:00,0.0,0.0,17.0,0.0,0.0,88.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,65.36,0.429,medium
S_04656,Knight LLC,North America,Facilities,549710,359609,57,946294,27,5,50,0.72,0,Medium,752,2025-11-01 22:08:47.185060+00:00,0.0,0.0,57.0,0.0,0.0,50.0,Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,44.71,0.429,medium
S_04657,Lee-Rogers,Asia-Pacific,Facilities,1644760,1312047,81,1336007,58,6,95,0.98,0,Medium,843,2025-11-01 22:08:47.185315+00:00,0.0,0.0,81.0,0.0,0.0,95.0,No clear penalty clause; termination ambiguous.,52.25,0.571,medium
S_04658,"Jenkins, Baker and Coleman",Europe,Logistics,3342199,3003691,8,574392,17,4,80,0.89,4,High,811,2025-11-01 22:08:47.185678+00:00,1.0,22820.0,40.0,1.0,0.0,71.0,Payment terms: net 30 days.,26.34,0.143,low
S_04659,"Lopez, Austin and Buchanan",North America,Facilities,3038763,2331618,19,1301466,26,6,76,0.81,1,Medium,783,2025-11-01 22:08:47.186048+00:00,0.0,0.0,19.0,0.0,0.0,76.0,Payment terms: net 30 days.,34.53,0.286,low
S_04660,"Phillips, Mcdaniel and Ward",Europe,IT Services,4313967,3133197,53,642781,40,5,54,0.9,7,Medium,815,2025-11-01 22:08:47.186411+00:00,0.0,0.0,53.0,0.0,0.0,54.0,Payment terms: net 30 days. Supplier notified raw material shortages causing delays.,43.14,0.429,medium
S_04661,"Tran, Harris and Ford",LATAM,Facilities,3821529,1916431,49,153267,22,6,51,0.74,1,Medium,759,2025-11-01 22:08:47.186773+00:00,1.0,5493.0,86.0,1.0,0.0,63.0,Payment terms: net 30 days. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,45.23,0.857,high
S_04662,"Thompson, Hardy and Walter",LATAM,IT Services,2188392,903423,7,138769,58,11,87,0.81,2,Medium,783,2025-11-01 22:08:47.187133+00:00,1.0,3217.0,38.0,1.0,1.0,88.0,Penalty clause included for delayed delivery. Payment terms: net 30 days.,18.57,0.571,medium
S_04663,"Wright, George and Schultz",Asia-Pacific,Biotech,4334509,3152868,54,1748506,14,7,83,0.83,3,Medium,790,2025-11-01 22:08:47.187494+00:00,1.0,43062.0,62.0,1.0,0.0,55.0,Payment terms: net 30 days.,28.57,0.857,high
S_04664,White-Holland,LATAM,Facilities,4721283,2663946,0,291157,20,4,80,0.58,1,High,703,2025-11-01 22:08:47.187745+00:00,0.0,0.0,0.0,0.0,0.0,80.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,63.5,0.143,low
S_04665,Brooks-Myers,LATAM,IT Services,1010324,736875,0,1644846,14,8,91,0.91,2,Medium,818,2025-11-01 22:08:47.188014+00:00,2.0,32541.5,55.0,1.0,0.5,61.5,Penalty clause included for delayed delivery. Payment terms: net 30 days. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,34.56,0.714,high
S_04666,"Nelson, Carroll and Medina",LATAM,IT Services,3036995,1489402,28,1924881,48,6,80,0.84,5,Medium,794,2025-11-01 22:08:47.188403+00:00,1.0,12520.0,86.0,1.0,0.0,83.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous.,52.78,0.429,medium
S_04667,Scott Inc,Asia-Pacific,IT Services,3860737,2845767,33,39100,20,12,69,0.5,9,Medium,675,2025-11-01 22:08:47.188548+00:00,0.0,0.0,33.0,0.0,0.0,69.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,58.28,0.429,medium
S_04668,Martinez-Bennett,Europe,Biotech,4329591,2703701,79,760845,27,3,75,0.8,10,High,780,2025-11-01 22:08:47.188794+00:00,1.0,31512.0,18.0,1.0,1.0,53.0,No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,68.92,0.857,high
S_04669,"Riggs, Smith and Lopez",North America,Biotech,1471956,781611,4,705611,22,4,81,0.34,6,Medium,619,2025-11-01 22:08:47.189184+00:00,1.0,2942.0,71.0,1.0,0.0,77.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. Supplier notified raw material shortages causing delays.,32.25,0.429,medium
S_04670,Reilly-Gibson,North America,Manufacturing,1735164,1513814,83,992522,30,12,94,0.69,9,High,741,2025-11-01 22:08:47.189427+00:00,0.0,0.0,83.0,0.0,0.0,94.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,65.59,0.714,high
S_04671,"Silva, Hill and Bradley",Europe,Biotech,3793626,2542058,18,1826446,39,7,54,0.25,5,Medium,587,2025-11-01 22:08:47.189774+00:00,0.0,0.0,18.0,0.0,0.0,54.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,74.25,0.857,high
S_04672,Baker Group,Asia-Pacific,Logistics,4392831,1811279,74,1309972,50,10,79,0.39,3,Medium,636,2025-11-01 22:08:47.189923+00:00,0.0,0.0,74.0,0.0,0.0,79.0,Penalty clause included for delayed delivery. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,63.16,1.0,high
S_04673,"Holden, Larson and Alvarez",Europe,IT Services,2656608,1143255,78,1891143,55,4,84,0.42,0,Medium,647,2025-11-01 22:08:47.190314+00:00,0.0,0.0,78.0,0.0,0.0,84.0,No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,72.9,0.714,high
S_04674,Edwards-Taylor,LATAM,Biotech,3609381,2727330,71,1344356,45,0,84,0.61,7,Medium,713,2025-11-01 22:08:47.190555+00:00,0.0,0.0,71.0,0.0,0.0,84.0,No clear penalty clause; termination ambiguous.,56.34,0.286,low
S_04675,Ward Inc,Europe,Facilities,2188604,1056611,56,1698660,35,1,57,0.95,5,Medium,832,2025-11-01 22:08:47.190696+00:00,0.0,0.0,56.0,0.0,0.0,57.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous.,55.81,0.429,medium
S_04676,Boone LLC,North America,IT Services,3876076,3273820,15,1769293,31,2,54,0.35,7,High,622,2025-11-01 22:08:47.190835+00:00,0.0,0.0,15.0,0.0,0.0,54.0,Penalty clause included for delayed delivery.,17.87,0.429,medium
S_04677,Dunn LLC,Europe,Biotech,4023805,3063113,25,142239,24,0,94,0.88,10,Low,808,2025-11-01 22:08:47.190975+00:00,3.0,33374.666666666664,43.666666666666664,1.0,0.0,70.0,No clear penalty clause; termination ambiguous. Long-term partnership clause with annual reviews.,50.92,0.143,low
S_04678,Bowers Ltd,North America,Facilities,682239,417926,15,899607,16,4,97,0.66,10,Medium,731,2025-11-01 22:08:47.191118+00:00,0.0,0.0,15.0,0.0,0.0,97.0,Penalty clause included for delayed delivery. Supplier notified raw material shortages causing delays.,33.55,0.0,low
S_04679,"Henderson, Williams and Keller",LATAM,Facilities,4626323,3885860,50,371324,53,1,82,0.62,2,High,717,2025-11-01 22:08:47.191467+00:00,0.0,0.0,50.0,0.0,0.0,82.0,Payment terms: net 30 days. Long-term partnership clause with annual reviews.,34.33,0.286,low
S_04680,Smith LLC,Europe,Logistics,3946027,2086724,51,1377874,41,6,78,0.66,0,Low,731,2025-11-01 22:08:47.191607+00:00,1.0,48683.0,50.0,1.0,0.0,92.0,Penalty clause included for delayed delivery. Long-term partnership clause with annual reviews.,21.51,0.714,high
S_04681,"Ball, Mitchell and Allen",LATAM,Manufacturing,3873909,2785079,66,1405843,42,5,79,0.28,9,High,598,2025-11-01 22:08:47.191968+00:00,1.0,13700.0,70.0,1.0,0.0,53.0,Penalty clause included for delayed delivery. Payment terms: net 30 days.,24.25,0.857,high
S_04682,Montgomery PLC,Europe,Logistics,3876079,3404369,19,1263374,38,0,51,0.63,9,High,720,2025-11-01 22:08:47.192112+00:00,0.0,0.0,19.0,0.0,0.0,51.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,55.31,0.143,low
S_04683,Reilly-Gomez,LATAM,Logistics,638728,335694,34,279644,24,7,98,0.38,1,Low,633,2025-11-01 22:08:47.192353+00:00,0.0,0.0,34.0,0.0,0.0,98.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous.,42.61,0.571,medium
S_04684,Hernandez PLC,Europe,Logistics,2951297,2580365,71,247552,58,9,71,0.9,1,Medium,815,2025-11-01 22:08:47.192493+00:00,1.0,25649.0,36.0,1.0,0.0,87.0,No clear penalty clause; termination ambiguous.,58.61,0.714,high
S_04685,"Stewart, Robinson and Shaffer",North America,Facilities,66155,41552,83,906402,48,9,62,0.56,1,High,696,2025-11-01 22:08:47.192840+00:00,0.0,0.0,83.0,0.0,0.0,62.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous.,56.18,0.714,high
S_04686,Harris-Jensen,Asia-Pacific,IT Services,3331592,1738739,25,415093,31,4,60,0.92,5,Medium,822,2025-11-01 22:08:47.193081+00:00,0.0,0.0,25.0,0.0,0.0,60.0,Supplier notified raw material shortages causing delays.,44.13,0.143,low
S_04687,Davis Ltd,Asia-Pacific,Logistics,118091,61588,22,1719913,52,1,52,0.88,1,High,808,2025-11-01 22:08:47.193221+00:00,0.0,0.0,22.0,0.0,0.0,52.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,31.59,0.143,low
S_04688,"Irwin, Nelson and Tucker",LATAM,IT Services,2565827,2013232,76,154724,24,9,87,0.76,10,Medium,766,2025-11-01 22:08:47.193570+00:00,0.0,0.0,76.0,0.0,0.0,87.0,Payment terms: net 30 days.,31.74,0.571,medium
S_04689,Sanchez Group,LATAM,Facilities,4838562,2037707,12,1484050,57,7,50,0.81,5,Medium,783,2025-11-01 22:08:47.193712+00:00,0.0,0.0,12.0,0.0,0.0,50.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,65.89,0.571,medium
S_04690,Allen PLC,Europe,Logistics,1106515,465351,34,1691102,19,5,69,0.5,5,Medium,675,2025-11-01 22:08:47.193852+00:00,1.0,23789.0,57.0,1.0,0.0,65.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,59.72,0.286,low
S_04691,Mcclain and Sons,LATAM,Biotech,1668786,1093298,87,1695109,20,6,82,0.83,6,High,790,2025-11-01 22:08:47.194013+00:00,0.0,0.0,87.0,0.0,0.0,82.0,Standard contract with net 30 payment terms.,34.18,0.571,medium
S_04692,Rodriguez-Allen,Asia-Pacific,IT Services,2569098,2180852,64,1847855,13,0,92,0.99,6,Low,846,2025-11-01 22:08:47.194521+00:00,0.0,0.0,64.0,0.0,0.0,92.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,71.67,0.429,medium
S_04693,Graham-Valencia,LATAM,Facilities,1677284,1309420,72,302797,46,0,74,0.8,0,High,780,2025-11-01 22:08:47.194905+00:00,1.0,13107.0,85.0,1.0,0.0,87.0,No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,70.67,0.571,medium
S_04694,Griffin-Hall,Europe,Manufacturing,4920127,2188423,22,568589,34,4,63,0.44,10,Medium,654,2025-11-01 22:08:47.195161+00:00,0.0,0.0,22.0,0.0,0.0,63.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous.,47.37,0.429,medium
S_04695,Ortiz Group,LATAM,Biotech,2912178,2474860,7,1217647,43,11,63,0.24,8,Medium,584,2025-11-01 22:08:47.195330+00:00,0.0,0.0,7.0,0.0,0.0,63.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Long-term partnership clause with annual reviews.,44.87,0.714,high
S_04696,Hernandez-Beasley,North America,Logistics,1045448,685605,75,1300144,38,3,87,0.28,9,Low,598,2025-11-01 22:08:47.195629+00:00,1.0,8489.0,29.0,1.0,0.0,58.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,70.76,1.0,high
S_04697,"Christensen, Johnson and Hubbard",North America,IT Services,393415,279654,38,1037753,33,1,77,0.28,8,Low,598,2025-11-01 22:08:47.196016+00:00,2.0,22772.5,43.5,1.0,0.5,66.5,Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,74.65,0.857,high
S_04698,Macias Group,LATAM,Biotech,560956,234041,30,89947,25,11,51,0.78,0,Low,773,2025-11-01 22:08:47.196200+00:00,1.0,39446.0,66.0,1.0,0.0,98.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous.,43.64,0.429,medium
S_04699,Clarke-Warren,Asia-Pacific,Facilities,2790813,1843067,10,1695804,50,12,62,0.75,1,Low,762,2025-11-01 22:08:47.196452+00:00,0.0,0.0,10.0,0.0,0.0,62.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous.,58.75,0.429,medium
S_04700,Smith-Romero,Europe,Facilities,2350218,941229,45,1045155,22,3,61,0.37,1,Medium,629,2025-11-01 22:08:47.196737+00:00,0.0,0.0,45.0,0.0,0.0,61.0,Payment terms: net 30 days. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,41.93,0.429,medium
S_04701,Massey-Obrien,Asia-Pacific,IT Services,953647,655306,79,1334053,53,10,91,0.3,9,High,605,2025-11-01 22:08:47.196989+00:00,0.0,0.0,79.0,0.0,0.0,91.0,Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,44.77,0.857,high
S_04702,Thomas-Jones,LATAM,Biotech,737881,566473,13,1260563,30,9,92,0.81,0,Medium,783,2025-11-01 22:08:47.197311+00:00,0.0,0.0,13.0,0.0,0.0,92.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Long-term partnership clause with annual reviews.,56.8,0.286,low
S_04703,"Vega, Jackson and Powell",Asia-Pacific,Manufacturing,607508,391874,53,674785,50,9,58,0.39,0,Low,636,2025-11-01 22:08:47.197672+00:00,0.0,0.0,53.0,0.0,0.0,58.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,72.81,1.0,high
S_04704,Edwards Group,Asia-Pacific,Biotech,3142189,2253701,50,62551,42,0,54,0.98,6,Low,843,2025-11-01 22:08:47.197836+00:00,0.0,0.0,50.0,0.0,0.0,54.0,Standard contract with net 30 payment terms.,34.28,0.429,medium
S_04705,Wright-Roberts,North America,IT Services,164019,138911,84,464429,53,6,51,0.29,9,Medium,601,2025-11-01 22:08:47.198110+00:00,0.0,0.0,84.0,0.0,0.0,51.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,74.98,1.0,high
S_04706,Gray Group,Asia-Pacific,Logistics,1813386,1319439,77,1043688,19,2,53,0.69,0,Low,741,2025-11-01 22:08:47.198268+00:00,0.0,0.0,77.0,0.0,0.0,53.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,74.61,0.571,medium
S_04707,Parks PLC,North America,IT Services,3523329,1755405,25,1696308,46,12,51,0.23,5,High,580,2025-11-01 22:08:47.198421+00:00,0.0,0.0,25.0,0.0,0.0,51.0,Penalty clause included for delayed delivery. Payment terms: net 30 days.,16.81,0.714,high
S_04708,Brewer Inc,Europe,IT Services,2934741,2167539,71,1156701,53,8,91,0.97,8,High,839,2025-11-01 22:08:47.198576+00:00,1.0,3773.0,3.0,0.0,0.0,99.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,72.64,0.714,high
S_04709,Marquez-Johnson,LATAM,Manufacturing,2570201,1368283,35,1166302,50,5,70,1.0,5,Low,850,2025-11-01 22:08:47.198848+00:00,0.0,0.0,35.0,0.0,0.0,70.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. Long-term partnership clause with annual reviews.,16.57,0.0,low
S_04710,"Reed, James and Henry",Europe,Logistics,865944,657031,4,1778723,27,12,90,0.75,7,Medium,762,2025-11-01 22:08:47.199207+00:00,0.0,0.0,4.0,0.0,0.0,90.0,No clear penalty clause; termination ambiguous.,58.04,0.286,low
S_04711,"Griffin, Coleman and Kim",Europe,IT Services,2476037,1236812,12,1324425,6,3,82,0.28,10,Medium,598,2025-11-01 22:08:47.199601+00:00,0.0,0.0,12.0,0.0,0.0,82.0,Payment terms: net 30 days. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,42.9,0.286,low
S_04712,Perez-Richardson,LATAM,Facilities,667347,413958,3,1319608,49,5,59,0.75,1,Low,762,2025-11-01 22:08:47.199851+00:00,0.0,0.0,3.0,0.0,0.0,59.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,30.71,0.143,low
S_04713,Mendoza-Jackson,LATAM,Biotech,2837274,2376672,5,557694,50,3,88,0.74,4,High,759,2025-11-01 22:08:47.200113+00:00,2.0,11481.0,75.5,1.0,0.0,66.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,34.9,0.286,low
S_04714,"Newman, George and Patrick",Europe,IT Services,167524,131813,69,1747365,46,5,80,0.23,8,Medium,580,2025-11-01 22:08:47.200479+00:00,0.0,0.0,69.0,0.0,0.0,80.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,71.85,0.714,high
S_04715,Werner LLC,LATAM,Manufacturing,4616175,2341216,60,442328,54,1,59,0.24,0,Medium,584,2025-11-01 22:08:47.200626+00:00,1.0,12780.0,64.0,1.0,0.0,60.0,Penalty clause included for delayed delivery. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,38.42,0.857,high
S_04716,Hodges Inc,LATAM,Biotech,4678644,3374375,39,1099180,28,3,94,0.83,0,Medium,790,2025-11-01 22:08:47.200771+00:00,1.0,1266.0,23.0,1.0,0.0,78.0,Penalty clause included for delayed delivery. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,59.22,0.143,low
