supplier_id,company_name,region,industry,annual_revenue,annual_spend,avg_payment_delay_days,contract_value,contract_duration_months,past_disputes,delivery_score,financial_stability_index,relationship_years,contract_criticality,credit_score,created_ts,txn_count,avg_txn_amount,avg_delay,late_ratio,dispute_rate,avg_delivery_quality,contract_text,clause_risk_score,risk_score,risk_label,snapshot_week
S_04230,"Elliott, Villarreal and Sosa",North America,Logistics,3233140,1475216,2,1691436,7,12,52,0.49,2,Medium,671,2025-11-02 09:16:01.581322+00:00,0.0,0.0,1.3321756825847464,0.0,0.03565666067516202,52.0,No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,69.35,0.857,high,44
S_04231,Fields Group,Asia-Pacific,Biotech,3608033,2652490,59,128281,55,0,72,0.45,1,Medium,657,2025-11-02 09:16:01.581322+00:00,0.0,0.0,55.71778629732291,0.007957463892711179,0.0,72.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,64.66,0.714,high,44
S_04232,Nichols LLC,North America,Facilities,2781224,1381268,78,1478377,6,5,63,0.38,7,Low,633,2025-11-02 09:16:01.581322+00:00,0.0,0.0,75.2071448715759,0.10946320633749969,0.03540615979651132,63.0,Penalty clause included for delayed delivery.,23.97,0.714,high,44
S_04233,Wiggins and Sons,Europe,Logistics,3263477,2496861,59,1338958,42,10,60,0.99,7,High,846,2025-11-02 09:16:01.581322+00:00,1.0,6526.0,78.38635127989173,0.9804679672539657,0.02721930351764376,59.0,Penalty clause included for delayed delivery. Long-term partnership clause with annual reviews.,24.67,0.857,high,44
S_04234,"Brooks, Thompson and Alexander",Europe,Facilities,3277936,2803992,86,1291405,36,5,62,0.82,1,High,787,2025-11-02 09:16:01.581322+00:00,1.0,24083.0,34.14998839410641,0.911502227613444,0.0,97.0,No clear penalty clause; termination ambiguous. Long-term partnership clause with annual reviews.,51.55,0.429,medium,44
S_04235,Romero Group,Asia-Pacific,Logistics,2968508,1987504,17,1811966,48,0,78,0.33,5,Medium,615,2025-11-02 09:16:01.581322+00:00,2.0,22960.5,52.55817247218852,1.0,0.05317075774931045,88.5,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,57.39,0.429,medium,44
S_04236,Howell PLC,Asia-Pacific,IT Services,1667451,876325,77,571314,57,12,57,0.79,9,Medium,776,2025-11-02 09:16:01.581322+00:00,1.0,35817.0,62.421523079954504,0.9315975012901965,0.042296043159922,72.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,69.34,0.857,high,44
S_04237,Aguirre LLC,Asia-Pacific,Biotech,3200830,2834651,83,816069,17,10,66,0.73,10,High,755,2025-11-02 09:16:01.581322+00:00,0.0,0.0,86.04074287298398,0.0,0.05184041284115539,66.0,Penalty clause included for delayed delivery. Long-term partnership clause with annual reviews.,15.1,0.714,high,44
S_04238,Rodriguez-Vega,Europe,Facilities,2381644,1484664,85,166159,60,5,78,0.21,3,Medium,573,2025-11-02 09:16:01.581322+00:00,0.0,0.0,84.38123017284788,0.0,0.03572264496359531,78.0,Penalty clause included for delayed delivery. Long-term partnership clause with annual reviews.,20.3,0.571,medium,44
S_04239,"Stone, Mccullough and Jimenez",North America,Facilities,3523125,1512815,86,240284,40,2,72,0.62,1,Medium,717,2025-11-02 09:16:01.581322+00:00,1.0,30556.0,33.753725818736896,1.0,0.0,86.0,Long-term partnership clause with annual reviews.,25.71,0.429,medium,44
S_04240,"Moore, Austin and Rogers",Europe,Manufacturing,1044778,759047,55,959865,14,0,80,0.83,5,Medium,790,2025-11-02 09:16:01.581322+00:00,0.0,0.0,50.88361338765446,0.0,0.030899588752786644,80.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Long-term partnership clause with annual reviews.,48.5,0.286,low,44
S_04241,Mcfarland-Kelley,Asia-Pacific,Facilities,2347545,1443310,9,1308641,32,12,75,0.42,7,Medium,647,2025-11-02 09:16:01.581322+00:00,0.0,0.0,9.193564569828572,0.03008659383784249,0.04107396162483224,75.0,Standard contract with net 30 payment terms.,34.82,0.571,medium,44
S_04242,Bowers-Raymond,Asia-Pacific,Manufacturing,130134,98666,30,580657,6,12,55,0.97,0,Low,839,2025-11-02 09:16:01.581322+00:00,0.0,0.0,29.924277190148203,0.0,0.0,55.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,34.31,0.429,medium,44
S_04243,"Spencer, Morgan and Diaz",Asia-Pacific,Facilities,3340107,1968141,38,977705,29,6,91,0.72,6,Medium,752,2025-11-02 09:16:01.581322+00:00,0.0,0.0,41.09474471119882,0.019794037325637018,0.0,91.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,62.42,0.429,medium,44
S_04244,Horne Group,Europe,Biotech,3891827,2807727,61,640950,11,12,53,0.91,5,High,818,2025-11-02 09:16:01.581322+00:00,0.0,0.0,58.47531568852761,0.07799359123819027,0.0,53.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Long-term partnership clause with annual reviews.,51.14,0.714,high,44
S_04245,Bauer Inc,North America,Logistics,4409157,2295633,6,1293368,56,4,77,0.46,2,High,661,2025-11-02 09:16:01.581322+00:00,0.0,0.0,10.21590534860626,0.0,0.0,77.0,Payment terms: net 30 days. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,41.29,0.286,low,44
S_04246,Brown-Haas,LATAM,Manufacturing,4120405,3373983,42,472005,60,7,64,0.71,0,Medium,748,2025-11-02 09:16:01.581322+00:00,0.0,0.0,38.34520542578502,0.0038448468796593695,0.008950351022232102,64.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,72.79,0.571,medium,44
S_04247,Cochran-Browning,North America,Facilities,2535861,1913740,8,1341576,59,6,59,0.33,9,High,615,2025-11-02 09:16:01.581322+00:00,1.0,13310.0,83.85535953583378,1.0,0.0022388998155819426,93.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. Long-term partnership clause with annual reviews.,21.83,0.714,high,44
S_04248,"Webster, Garza and Abbott",LATAM,Manufacturing,4877651,2808592,7,1014541,13,0,77,0.84,6,High,794,2025-11-02 09:16:01.581322+00:00,0.0,0.0,7.022009475160017,0.07382048889995911,0.0,77.0,Penalty clause included for delayed delivery. Payment terms: net 30 days.,24.67,0.0,low,44
S_04249,Alvarado LLC,LATAM,Manufacturing,507867,287366,7,574541,13,1,79,0.38,10,Low,633,2025-11-02 09:16:01.581322+00:00,0.0,0.0,8.7102930071285,0.0,0.07228312126582727,79.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,32.13,0.286,low,44
S_04250,"Hart, Park and Boyd",LATAM,Logistics,3986616,1801769,73,607886,32,7,52,0.55,9,Low,692,2025-11-02 09:16:01.581322+00:00,1.0,42251.0,4.273463352758893,0.026862548706367576,0.0,54.0,Penalty clause included for delayed delivery. Payment terms: net 30 days.,17.68,0.714,high,44
S_04251,"Day, Campbell and Taylor",LATAM,IT Services,3298424,2335098,8,1819836,15,2,88,0.74,8,High,759,2025-11-02 09:16:01.581322+00:00,0.0,0.0,6.565943003990259,0.0,0.02625704885430891,88.0,No clear penalty clause; termination ambiguous.,53.21,0.0,low,44
S_04252,Carter Ltd,LATAM,Biotech,4354324,2867488,60,958580,60,9,84,0.74,8,Low,759,2025-11-02 09:16:01.581322+00:00,1.0,37673.0,54.79260407922543,0.9966752924154891,0.0,51.0,Penalty clause included for delayed delivery. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,37.67,0.857,high,44
S_04253,Powell-Bennett,Europe,Facilities,1334552,766176,51,1123648,53,6,84,0.4,10,Medium,640,2025-11-02 09:16:01.581322+00:00,0.0,0.0,52.13182462842163,0.014901051989636736,0.013033627311780335,84.0,Penalty clause included for delayed delivery. Supplier notified raw material shortages causing delays.,31.77,0.857,high,44
S_04254,Johnson-Garcia,Asia-Pacific,Biotech,1534505,757582,89,501430,6,12,52,0.56,9,Medium,696,2025-11-02 09:16:01.581322+00:00,0.0,0.0,87.94330827816813,0.0,0.0,52.0,Standard contract with net 30 payment terms.,26.42,0.714,high,44
S_04255,"Webb, Price and Jimenez",Asia-Pacific,Facilities,593603,479148,75,754347,7,1,62,0.92,3,Medium,822,2025-11-02 09:16:01.581322+00:00,1.0,9278.0,43.03199538718773,0.987936869325794,0.0029406811380212113,87.0,Supplier notified raw material shortages causing delays.,42.62,0.429,medium,44
S_04256,Townsend-Hale,North America,Manufacturing,1319930,1079234,48,945492,54,11,83,0.78,1,High,773,2025-11-02 09:16:01.581322+00:00,0.0,0.0,45.695158925664565,0.0,0.0,83.0,Payment terms: net 30 days.,33.74,0.571,medium,44
S_04257,"Guerra, Lopez and Davis",Europe,IT Services,4543790,3526750,51,657150,44,10,100,0.33,1,Medium,615,2025-11-02 09:16:01.581322+00:00,1.0,8751.0,26.073840106281224,1.0,0.024918632763905005,89.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous.,54.31,1.0,high,44
S_04258,"Adkins, Duncan and Thompson",Asia-Pacific,Manufacturing,3819675,2612464,85,1351915,16,10,100,0.26,3,Medium,591,2025-11-02 09:16:01.581322+00:00,3.0,25493.0,60.25468163536862,0.9986837911838367,0.3066308884134892,73.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. Supplier notified raw material shortages causing delays.,31.14,1.0,high,44
S_04259,Stevenson-Ferguson,LATAM,Logistics,3184824,2021063,68,189920,56,3,57,0.93,10,Low,825,2025-11-02 09:16:01.581322+00:00,1.0,26231.0,19.135208142360668,0.9696051252175312,0.0,98.0,Long-term partnership clause with annual reviews.,33.13,0.429,medium,44
S_04260,Rasmussen Group,North America,Logistics,576256,340338,74,1694703,7,0,67,0.49,7,Medium,671,2025-11-02 09:16:01.581322+00:00,0.0,0.0,75.07140392821354,0.002275412780523377,0.0,67.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,63.56,0.857,high,44
S_04261,Bell PLC,Asia-Pacific,IT Services,2598994,1817249,7,1624780,28,10,84,0.55,1,Medium,692,2025-11-02 09:16:01.581322+00:00,0.0,0.0,6.096550357701246,0.014648864854742469,0.0,84.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,71.83,0.429,medium,44
S_04262,Colon Ltd,Europe,Facilities,1918469,1304294,11,1824819,51,10,54,0.69,9,Low,741,2025-11-02 09:16:01.581322+00:00,1.0,49220.0,6.144912476921596,0.028436266268307392,0.004979132946528425,97.0,Payment terms: net 30 days. Supplier notified raw material shortages causing delays.,46.38,0.286,low,44
S_04263,Rodgers-Warren,North America,Manufacturing,1396658,994162,54,1432197,9,10,77,0.55,8,High,692,2025-11-02 09:16:01.581322+00:00,0.0,0.0,55.85584048991955,0.0,0.0,77.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,72.42,0.714,high,44
S_04264,Hicks Ltd,North America,Facilities,2495303,2116615,54,1836801,52,6,56,0.45,1,Medium,657,2025-11-02 09:16:01.581322+00:00,0.0,0.0,52.896396280098664,0.0,0.00584691582225746,56.0,Penalty clause included for delayed delivery. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,34.54,1.0,high,44
S_04265,"Williams, Lewis and Bryant",Asia-Pacific,Logistics,3964092,3508913,52,1873479,36,0,85,0.75,0,Medium,762,2025-11-02 09:16:01.581322+00:00,0.0,0.0,52.58655949699778,0.05682304051627505,0.0,85.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. Supplier notified raw material shortages causing delays.,34.62,0.286,low,44
S_04266,Stafford Ltd,Asia-Pacific,Biotech,4402668,2099141,86,34430,22,9,91,0.8,7,Medium,780,2025-11-02 09:16:01.581322+00:00,1.0,1509.0,83.98297143120053,0.9730963397249515,0.0,94.0,Penalty clause included for delayed delivery. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,63.86,0.857,high,44
S_04267,Jones-Harris,Asia-Pacific,Facilities,4994318,2438824,0,80216,20,0,62,0.98,1,Medium,843,2025-11-02 09:16:01.581322+00:00,1.0,21215.0,29.756190821882367,0.948064004221817,1.0,96.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. Long-term partnership clause with annual reviews.,17.56,0.286,low,44
S_04268,Duncan PLC,North America,Facilities,4411448,2531176,71,1286874,33,2,99,0.89,2,Medium,811,2025-11-02 09:16:01.581322+00:00,0.0,0.0,73.70089518999741,0.08074476567704858,0.02024263338754865,99.0,No clear penalty clause; termination ambiguous.,51.5,0.286,low,44
S_04269,Williams Group,LATAM,Facilities,2598033,1382112,12,1289307,23,9,72,0.71,8,Low,748,2025-11-02 09:16:01.581322+00:00,1.0,41260.0,23.101913838326972,1.0,0.0,69.0,Penalty clause included for delayed delivery. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,59.18,0.571,medium,44
S_04270,Mccullough Inc,North America,Biotech,1569593,1077202,10,31018,14,12,75,1.0,3,High,850,2025-11-02 09:16:01.581322+00:00,1.0,41647.0,89.56120412529611,0.9681323321141648,0.02257133397900905,51.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,70.51,0.714,high,44
S_04271,Smith-Allen,LATAM,Facilities,1173176,878332,60,125060,40,5,86,0.99,4,Low,846,2025-11-02 09:16:01.581322+00:00,0.0,0.0,60.847346662850185,0.028006230914114125,0.0,86.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous.,52.06,0.286,low,44
S_04272,Joyce-Benitez,Europe,Logistics,1437682,1018598,46,1564817,29,4,62,0.54,4,High,689,2025-11-02 09:16:01.581322+00:00,1.0,29505.0,59.05387972042048,1.0,0.0,56.0,No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,72.98,0.714,high,44
S_04273,Watson Group,North America,Manufacturing,1575347,725222,82,1808715,27,7,75,0.27,9,High,594,2025-11-02 09:16:01.581322+00:00,1.0,28019.0,6.661970486418187,0.0,0.0,50.0,No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,71.48,1.0,high,44
S_04274,Moore PLC,Asia-Pacific,Manufacturing,885956,447727,69,1609726,29,5,65,0.74,2,Low,759,2025-11-02 09:16:01.581322+00:00,0.0,0.0,65.57396955905331,0.09779356563853939,0.0,65.0,No clear penalty clause; termination ambiguous. Long-term partnership clause with annual reviews.,58.02,0.429,medium,44
S_04275,Howell LLC,North America,Biotech,1767839,1377230,78,1048030,21,1,79,0.58,5,Low,703,2025-11-02 09:16:01.581322+00:00,1.0,46056.0,79.95981378073691,0.9193066750692996,0.02585851357441745,68.0,Penalty clause included for delayed delivery. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,56.13,0.571,medium,44
S_04276,Becker-Mckinney,Europe,Logistics,2732492,1473851,32,1475215,15,1,97,0.32,3,Medium,612,2025-11-02 09:16:01.581322+00:00,2.0,31874.5,39.26730159285648,0.9782874580509502,0.014115819686082717,70.0,Penalty clause included for delayed delivery. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,61.51,0.571,medium,44
S_04277,"Collins, Bentley and Valdez",LATAM,IT Services,4097950,3571650,21,1167015,6,7,62,0.83,3,Medium,790,2025-11-02 09:16:01.581322+00:00,0.0,0.0,23.054099114513733,0.0156439725847904,0.02018251534476864,62.0,Penalty clause included for delayed delivery. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,64.97,0.571,medium,44
S_04278,Ortiz-Smith,Asia-Pacific,IT Services,153312,120449,66,102901,25,12,83,0.54,2,Medium,689,2025-11-02 09:16:01.581322+00:00,1.0,38974.0,6.184113821643177,0.0,0.0,73.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Long-term partnership clause with annual reviews.,58.9,0.571,medium,44
S_04279,Bennett-Kirby,Europe,Biotech,2504556,1476489,46,1550716,28,8,78,0.23,2,Medium,580,2025-11-02 09:16:01.581322+00:00,0.0,0.0,46.14653277424499,0.0,0.019799275094126136,78.0,Penalty clause included for delayed delivery. No clear penalty clause; termination ambiguous. Long-term partnership clause with annual reviews.,44.98,0.857,high,44
S_04280,Montoya Group,LATAM,Logistics,3840034,2745694,46,1832286,38,7,96,0.22,3,Medium,577,2025-11-02 09:16:01.581322+00:00,1.0,5213.0,30.70590944591171,1.0,0.030327576261333707,73.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Long-term partnership clause with annual reviews.,52.9,1.0,high,44
S_04281,Greene-Sims,Asia-Pacific,Biotech,4442078,2072182,86,294967,32,2,98,0.25,3,Low,587,2025-11-02 09:16:01.581322+00:00,0.0,0.0,83.58174411571807,0.015306335501596014,0.05249442710883846,98.0,Penalty clause included for delayed delivery. No clear penalty clause; termination ambiguous.,44.23,0.571,medium,44
S_04282,Williams-Wang,LATAM,IT Services,743695,613247,8,186909,29,3,58,0.98,10,Low,843,2025-11-02 09:16:01.581322+00:00,1.0,10081.0,48.61852072859048,1.0,0.015098397464719306,56.0,No clear penalty clause; termination ambiguous. Long-term partnership clause with annual reviews.,50.63,0.286,low,44
S_04283,Alvarado and Sons,Europe,IT Services,255146,199904,36,1975474,34,7,71,0.99,6,Low,846,2025-11-02 09:16:01.581322+00:00,0.0,0.0,34.83421050900281,0.07118128904590158,0.0,71.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,74.05,0.429,medium,44
S_04284,Walsh Inc,LATAM,Logistics,4620282,3548631,11,505703,34,9,87,0.61,8,Medium,713,2025-11-02 09:16:01.581322+00:00,0.0,0.0,9.87190395747823,0.010720244742776538,0.011162865633705086,87.0,Payment terms: net 30 days. Long-term partnership clause with annual reviews.,32.28,0.286,low,44
